species,lat_original,lon_original,error_original,date,year,month,day,sex,lat_higher_res,long_higher_res,error_higher_res
lasiurus_cinerius,19.789,-155.85,1,9/26/1950,1950,SEPTEMBER,26,M,19.789,-155.85,1
lasiurus_cinerius,41.556,-88.059,2.5,9/5/1950,1950,SEPTEMBER,5,M,41.571,-88.032,1
lasiurus_cinerius,38.972,-95.235,3,6/26/1950,1950,JUNE,26,M,38.972,-95.235,3
lasiurus_cinerius,38.972,-95.235,3,6/26/1950,1950,JUNE,26,M,38.972,-95.235,3
lasiurus_cinerius,32.033,-104.5,5,10/20/1950,1950,OCTOBER,20,M,32.033,-104.5,5
lasiurus_cinerius,34.16,-117.677,10,5/8/1951,1951,MAY,8,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,5/19/1951,1951,MAY,19,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,5/24/1951,1951,MAY,24,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,5/24/1951,1951,MAY,24,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,5/24/1951,1951,MAY,24,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,5/25/1951,1951,MAY,25,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,5/29/1951,1951,MAY,29,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,6/10/1951,1951,JUNE,10,M,34.197,-117.676,6
lasiurus_cinerius,34.16,-117.677,10,9/30/1951,1951,SEPTEMBER,30,M,34.197,-117.676,6
lasiurus_cinerius,34.406,-117.793,3,4/22/1951,1951,APRIL,22,M,34.427,-117.714,1
lasiurus_cinerius,34.406,-117.793,3,6/11/1951,1951,JUNE,11,M,34.427,-117.714,1
lasiurus_cinerius,37.978,-122.03,1,2/15/1951,1951,FEBRUARY,15,M,37.978,-122.03,1
lasiurus_cinerius,30.727,-84.14,4,5/13/1951,1951,MAY,13,M,30.725,-84.152,3
lasiurus_cinerius,32.072,-84.233,1,2/14/1951,1951,FEBRUARY,14,M,32.072,-84.233,1
lasiurus_cinerius,44.917,-77.2,1,9/18/1952,1952,SEPTEMBER,18,M,44.96,-77.235,1
lasiurus_cinerius,36.748,-119.771,3,3/31/1952,1952,MARCH,31,M,36.812,-119.745,1
lasiurus_cinerius,40.006,-105.264,1,6/28/1952,1952,JUNE,28,M,40.006,-105.264,1
lasiurus_cinerius,39.333,-96.7,50,6/16/1952,1952,JUNE,16,M,39.183,-96.574,3
lasiurus_cinerius,38.972,-95.235,3,7/3/1952,1952,JULY,3,M,38.972,-95.235,3
lasiurus_cinerius,31.972,-109.05,1,6/21/1953,1953,JUNE,21,M,31.881,-109.19,1
lasiurus_cinerius,31.972,-109.05,1,6/21/1953,1953,JUNE,21,M,31.881,-109.19,1
lasiurus_cinerius,31.972,-109.05,1,6/21/1953,1953,JUNE,21,M,31.881,-109.19,1
lasiurus_cinerius,31.972,-109.05,1,6/21/1953,1953,JUNE,21,M,31.881,-109.19,1
lasiurus_cinerius,31.972,-109.05,1,6/21/1953,1953,JUNE,21,M,31.881,-109.19,1
lasiurus_cinerius,31.972,-109.05,1,6/21/1953,1953,JUNE,21,M,31.881,-109.19,1
lasiurus_cinerius,31.883,-109.203,0.5,1/7/1953,1953,JANUARY,7,M,31.883,-109.203,0.5
lasiurus_cinerius,31.883,-109.203,0.5,6/22/1953,1953,JUNE,22,M,31.883,-109.203,0.5
lasiurus_cinerius,31.883,-109.203,0.5,6/24/1953,1953,JUNE,24,M,31.883,-109.203,0.5
lasiurus_cinerius,30.727,-84.14,1,3/8/1953,1953,MARCH,8,M,30.727,-84.14,1
lasiurus_cinerius,42.683,-103.412,10,7/27/1953,1953,JULY,27,M,42.706,-103.586,1
lasiurus_cinerius,42.684,-103.525,5.5,7/1/1953,1953,JULY,1,M,42.681,-103.512,1
lasiurus_cinerius,39.474,-118.776,3,8/30/1953,1953,AUGUST,30,M,39.461,-118.84,2
lasiurus_cinerius,37.833,-92.2,50,8/15/1954,1954,AUGUST,15,M,38.319,-92.289,1
lasiurus_cinerius,36.465,-104.944,5,6/22/1954,1954,JUNE,22,M,36.378,-105.016,1
lasiurus_cinerius,36.465,-104.944,5,6/26/1954,1954,JUNE,26,M,36.378,-105.016,1
lasiurus_cinerius,39.759,-84.192,3,7/12/1954,1954,JULY,12,M,39.759,-84.192,5
lasiurus_cinerius,31.883,-109.203,0.5,5/30/1955,1955,MAY,30,M,31.883,-109.203,0.5
lasiurus_cinerius,31.883,-109.203,0.5,5/30/1955,1955,MAY,30,M,31.883,-109.203,0.5
lasiurus_cinerius,31.883,-109.203,0.5,5/30/1955,1955,MAY,30,M,31.883,-109.203,0.5
lasiurus_cinerius,31.883,-109.203,0.5,7/24/1955,1955,JULY,24,M,31.883,-109.203,0.5
lasiurus_cinerius,31.883,-109.203,0.5,8/14/1955,1955,AUGUST,14,M,31.883,-109.203,0.5
lasiurus_cinerius,47.536,-96.28,2,7/11/1955,1955,JULY,11,M,47.504,-96.281,1
lasiurus_cinerius,31.914,-109.141,1,6/22/1956,1956,JUNE,22,M,31.914,-109.141,1
lasiurus_cinerius,31.883,-109.203,0.5,8/24/1956,1956,AUGUST,24,M,31.883,-109.203,0.5
lasiurus_cinerius,38.545,-121.739,3,3/1/1956,1956,MARCH,1,M,38.544,-121.741,2
lasiurus_cinerius,40.8,-96.667,3,6/19/1956,1956,JUNE,19,M,40.807,-96.681,3
lasiurus_cinerius,40.748,-98.844,1,6/21/1956,1956,JUNE,21,M,40.748,-98.844,1
lasiurus_cinerius,33.881,-108.538,3,6/18/1956,1956,JUNE,18,M,33.908,-108.505,1
lasiurus_cinerius,33.881,-108.538,3,6/19/1956,1956,JUNE,19,M,33.908,-108.505,1
lasiurus_cinerius,33.881,-108.538,3,6/19/1956,1956,JUNE,19,M,33.908,-108.505,1
lasiurus_cinerius,33.881,-108.538,3,6/20/1956,1956,JUNE,20,M,33.908,-108.505,1
lasiurus_cinerius,36.683,-101.481,1,9/17/1956,1956,SEPTEMBER,17,M,36.683,-101.481,1
lasiurus_cinerius,34.533,-101.217,50,10/23/1956,1956,OCTOBER,23,M,34.338,-101.205,7
lasiurus_cinerius,26.867,-105.85,11,6/25/1957,1957,JUNE,25,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/25/1957,1957,JUNE,25,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/27/1957,1957,JUNE,27,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/28/1957,1957,JUNE,28,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/29/1957,1957,JUNE,29,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/29/1957,1957,JUNE,29,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/29/1957,1957,JUNE,29,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/29/1957,1957,JUNE,29,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/29/1957,1957,JUNE,29,M,28.636,-105.982,1
lasiurus_cinerius,26.867,-105.85,11,6/29/1957,1957,JUNE,29,M,28.636,-105.982,1
lasiurus_cinerius,28.633,-106.083,5,6/13/1957,1957,JUNE,13,M,28.713,-106.084,2
lasiurus_cinerius,31.883,-109.203,0.5,9/28/1957,1957,SEPTEMBER,28,M,31.883,-109.203,0.5
lasiurus_cinerius,38.8,-121.717,4,9/18/1957,1957,SEPTEMBER,18,M,38.802,-121.663,4
lasiurus_cinerius,36.618,-121.916,1,12/13/1957,1957,DECEMBER,13,M,36.624,-121.926,1
lasiurus_cinerius,30.205,-103.244,14,6/28/1957,1957,JUNE,28,M,30.215,-102.995,3
lasiurus_cinerius,49.9,-119.483,1,10/15/1958,1958,OCTOBER,15,M,49.88,-119.489,1
lasiurus_cinerius,30.783,-110.867,9,7/9/1958,1958,JULY,9,M,30.91,-110.863,1
lasiurus_cinerius,33.958,-111.186,5,7/17/1958,1958,JULY,17,M,33.806,-110.913,3
lasiurus_cinerius,33.958,-111.186,5,8/7/1958,1958,AUGUST,7,M,33.806,-110.913,3
lasiurus_cinerius,31.972,-109.05,3,6/12/1958,1958,JUNE,12,M,31.874,-109.182,1.5
lasiurus_cinerius,31.756,-110.991,3,5/23/1958,1958,MAY,23,M,31.742,-110.888,3
lasiurus_cinerius,31.972,-109.05,1,6/19/1958,1958,JUNE,19,M,31.884,-109.175,1
lasiurus_cinerius,31.972,-109.05,1,6/19/1958,1958,JUNE,19,M,31.884,-109.175,1
lasiurus_cinerius,31.972,-109.05,1,6/20/1958,1958,JUNE,20,M,31.884,-109.175,1
lasiurus_cinerius,31.883,-109.203,0.5,10/8/1958,1958,OCTOBER,8,M,31.883,-109.203,0.5
lasiurus_cinerius,38.973,-123.115,4,4/10/1958,1958,APRIL,10,M,38.979,-123.06,1
lasiurus_cinerius,38.973,-123.115,4,4/10/1958,1958,APRIL,10,M,38.979,-123.06,1
lasiurus_cinerius,38.973,-123.115,4,4/12/1958,1958,APRIL,12,M,38.979,-123.06,1
lasiurus_cinerius,38.973,-123.115,4,4/12/1958,1958,APRIL,12,M,38.979,-123.06,1
lasiurus_cinerius,38.973,-123.115,4,4/12/1958,1958,APRIL,12,M,38.979,-123.06,1
lasiurus_cinerius,38.973,-123.115,4,4/19/1958,1958,APRIL,19,M,38.979,-123.06,1
lasiurus_cinerius,38.973,-123.115,4,5/19/1958,1958,MAY,19,M,38.979,-123.06,1
lasiurus_cinerius,38.54,-107.701,1,7/31/1958,1958,JULY,31,M,38.54,-107.701,1
lasiurus_cinerius,38.54,-107.701,1,7/31/1958,1958,JULY,31,M,38.54,-107.701,1
lasiurus_cinerius,39.351,-90.781,1,6/8/1958,1958,JUNE,8,M,39.351,-90.781,1
lasiurus_cinerius,44.978,-93.191,1,6/26/1958,1958,JUNE,26,M,44.978,-93.191,1
lasiurus_cinerius,33.774,-107.613,2,7/30/1958,1958,JULY,30,M,33.831,-107.571,1
lasiurus_cinerius,34.25,-77.867,50,3/31/1958,1958,MARCH,31,M,34.25,-77.867,50
lasiurus_cinerius,29.55,-106.8,10,6/18/1959,1959,JUNE,18,M,29.486,-106.764,1
lasiurus_cinerius,33.961,-83.378,2,2/20/1959,1959,FEBRUARY,20,M,33.961,-83.378,2
lasiurus_cinerius,30.233,-92.067,50,2/8/1959,1959,FEBRUARY,8,M,29.695,-92.111,1
lasiurus_cinerius,30.966,-89.809,2.8,2/24/1959,1959,FEBRUARY,24,M,30.973,-89.76,1
lasiurus_cinerius,36.479,-106.437,9,7/6/1959,1959,JULY,6,M,36.516,-106.268,1.5
lasiurus_cinerius,36.479,-106.437,9,7/6/1959,1959,JULY,6,M,36.516,-106.268,1.5
lasiurus_cinerius,36.479,-106.437,9,7/6/1959,1959,JULY,6,M,36.516,-106.268,1.5
lasiurus_cinerius,35.168,-106.365,1,9/1/1959,1959,SEPTEMBER,1,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,9/3/1959,1959,SEPTEMBER,3,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,9/7/1959,1959,SEPTEMBER,7,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,9/7/1959,1959,SEPTEMBER,7,M,35.168,-106.365,1
lasiurus_cinerius,33.41,-108.572,1,7/23/1959,1959,JULY,23,M,33.384,-108.622,1
lasiurus_cinerius,36.166,-86.784,5,9/21/1959,1959,SEPTEMBER,21,M,36.166,-86.784,5
lasiurus_cinerius,30.267,-97.743,5,9/1/1959,1959,SEPTEMBER,1,M,30.267,-97.743,5
lasiurus_cinerius,19.433,-99.983,5,2/6/1960,1960,FEBRUARY,6,M,19.459,-100.057,1
lasiurus_cinerius,17.467,-97.233,16.3,4/30/1960,1960,APRIL,30,M,17.2,-97.05,5
lasiurus_cinerius,20.467,-98.367,3,4/14/1960,1960,APRIL,14,M,20.432,-98.374,2
lasiurus_cinerius,33.958,-111.186,5,7/11/1960,1960,JULY,11,M,33.806,-110.913,3
lasiurus_cinerius,33.958,-111.186,5,7/11/1960,1960,JULY,11,M,33.806,-110.913,3
lasiurus_cinerius,33.958,-111.186,5,6/10/1960,1960,JUNE,10,M,33.806,-110.913,3
lasiurus_cinerius,33.958,-111.186,5,6/10/1960,1960,JUNE,10,M,33.806,-110.913,3
lasiurus_cinerius,31.543,-110.514,2,6/17/1960,1960,JUNE,17,M,31.522,-110.491,1
lasiurus_cinerius,33.539,-112.185,1,10/30/1960,1960,OCTOBER,30,M,33.539,-112.185,1
lasiurus_cinerius,37.163,-107.315,5,7/19/1960,1960,JULY,19,M,37.152,-107.313,3.5
lasiurus_cinerius,37.163,-107.315,5,7/19/1960,1960,JULY,19,M,37.152,-107.313,3.5
lasiurus_cinerius,37.163,-107.315,5,7/19/1960,1960,JULY,19,M,37.152,-107.313,3.5
lasiurus_cinerius,37.163,-107.315,5,7/22/1960,1960,JULY,22,M,37.152,-107.313,3.5
lasiurus_cinerius,37.163,-107.315,5,7/22/1960,1960,JULY,22,M,37.152,-107.313,3.5
lasiurus_cinerius,37.163,-107.315,5,7/22/1960,1960,JULY,22,M,37.152,-107.313,3.5
lasiurus_cinerius,37.024,-107.488,1,6/13/1960,1960,JUNE,13,M,37.024,-107.488,1
lasiurus_cinerius,37.024,-107.488,1,6/16/1960,1960,JUNE,16,M,37.024,-107.488,1
lasiurus_cinerius,40.699,-99.081,1,6/21/1960,1960,JUNE,21,M,40.699,-99.081,1
lasiurus_cinerius,33.95,-108.467,50,6/14/1960,1960,JUNE,14,M,33.618,-108.893,5
lasiurus_cinerius,33.95,-108.467,50,6/14/1960,1960,JUNE,14,M,33.618,-108.893,5
lasiurus_cinerius,33.95,-108.467,50,6/14/1960,1960,JUNE,14,M,33.618,-108.893,5
lasiurus_cinerius,34.084,-107.005,3,7/15/1960,1960,JULY,15,M,34.024,-107.131,3
lasiurus_cinerius,34.084,-107.005,3,7/15/1960,1960,JULY,15,M,34.024,-107.131,3
lasiurus_cinerius,34.084,-107.005,3,7/16/1960,1960,JULY,16,M,34.024,-107.131,3
lasiurus_cinerius,34.084,-107.005,3,7/16/1960,1960,JULY,16,M,34.024,-107.131,3
lasiurus_cinerius,35.078,-106.387,2,7/11/1960,1960,JULY,11,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/11/1960,1960,JULY,11,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/11/1960,1960,JULY,11,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/26/1960,1960,JULY,26,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/26/1960,1960,JULY,26,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,8/1/1960,1960,AUGUST,1,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,8/1/1960,1960,AUGUST,1,M,35.034,-106.374,1
lasiurus_cinerius,33.317,-108.883,2,5/13/1960,1960,MAY,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/13/1960,1960,MAY,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/13/1960,1960,MAY,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/13/1960,1960,MAY,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/13/1960,1960,MAY,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,5/15/1960,1960,MAY,15,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/13/1960,1960,JUNE,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/13/1960,1960,JUNE,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/13/1960,1960,JUNE,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/13/1960,1960,JUNE,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/13/1960,1960,JUNE,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/13/1960,1960,JUNE,13,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/13/1960,1960,JUNE,13,M,33.323,-108.878,1
lasiurus_cinerius,33.335,-108.101,2,6/15/1960,1960,JUNE,15,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/15/1960,1960,JUNE,15,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/15/1960,1960,JUNE,15,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/16/1960,1960,JUNE,16,M,33.371,-108.059,1
lasiurus_cinerius,33.317,-108.883,2,6/20/1960,1960,JUNE,20,M,33.323,-108.878,1
lasiurus_cinerius,33.317,-108.883,2,6/20/1960,1960,JUNE,20,M,33.323,-108.878,1
lasiurus_cinerius,33.335,-108.101,2,6/25/1960,1960,JUNE,25,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,6/25/1960,1960,JUNE,25,M,33.371,-108.059,1
lasiurus_cinerius,33.335,-108.101,2,7/19/1960,1960,JULY,19,M,33.371,-108.059,1
lasiurus_cinerius,33.317,-108.883,2,7/23/1960,1960,JULY,23,M,33.323,-108.878,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/28/1960,1960,JUNE,28,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,7/27/1960,1960,JULY,27,M,33.831,-107.571,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/18/1960,1960,JUNE,18,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,6/20/1960,1960,JUNE,20,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/8/1960,1960,JULY,8,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/10/1960,1960,JULY,10,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/15/1960,1960,JULY,15,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/22/1960,1960,JULY,22,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/22/1960,1960,JULY,22,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/22/1960,1960,JULY,22,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/22/1960,1960,JULY,22,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/22/1960,1960,JULY,22,M,35.168,-106.365,1
lasiurus_cinerius,35.168,-106.365,1,7/22/1960,1960,JULY,22,M,35.168,-106.365,1
